Distribution,Sample_Size,BETA_ROT_LSCV_Mean,BETA_ROT_LSCV_Std,BETA_ROT_ISE_Mean,BETA_ROT_ISE_Std,BETA_ROT_Time_Sec_Mean,BETA_ROT_Time_Sec_Std,BETA_LSCV_LSCV_Mean,BETA_LSCV_LSCV_Std,BETA_LSCV_ISE_Mean,BETA_LSCV_ISE_Std,BETA_LSCV_Time_Sec_Mean,BETA_LSCV_Time_Sec_Std,BETA_ISE_LSCV_Mean,BETA_ISE_LSCV_Std,BETA_ISE_ISE_Mean,BETA_ISE_ISE_Std,BETA_ISE_Time_Sec_Mean,BETA_ISE_Time_Sec_Std,BETA_ORACLE_LSCV_Mean,BETA_ORACLE_LSCV_Std,BETA_ORACLE_ISE_Mean,BETA_ORACLE_ISE_Std,BETA_ORACLE_Time_Sec_Mean,BETA_ORACLE_Time_Sec_Std,LOGIT_SILV_LSCV_Mean,LOGIT_SILV_LSCV_Std,LOGIT_SILV_ISE_Mean,LOGIT_SILV_ISE_Std,LOGIT_SILV_Time_Sec_Mean,LOGIT_SILV_Time_Sec_Std,LOGIT_LSCV_LSCV_Mean,LOGIT_LSCV_LSCV_Std,LOGIT_LSCV_ISE_Mean,LOGIT_LSCV_ISE_Std,LOGIT_LSCV_Time_Sec_Mean,LOGIT_LSCV_Time_Sec_Std,LOGIT_ISE_LSCV_Mean,LOGIT_ISE_LSCV_Std,LOGIT_ISE_ISE_Mean,LOGIT_ISE_ISE_Std,LOGIT_ISE_Time_Sec_Mean,LOGIT_ISE_Time_Sec_Std,REFLECT_SILV_LSCV_Mean,REFLECT_SILV_LSCV_Std,REFLECT_SILV_ISE_Mean,REFLECT_SILV_ISE_Std,REFLECT_SILV_Time_Sec_Mean,REFLECT_SILV_Time_Sec_Std,REFLECT_LSCV_LSCV_Mean,REFLECT_LSCV_LSCV_Std,REFLECT_LSCV_ISE_Mean,REFLECT_LSCV_ISE_Std,REFLECT_LSCV_Time_Sec_Mean,REFLECT_LSCV_Time_Sec_Std,REFLECT_ISE_LSCV_Mean,REFLECT_ISE_LSCV_Std,REFLECT_ISE_ISE_Mean,REFLECT_ISE_ISE_Std,REFLECT_ISE_Time_Sec_Mean,REFLECT_ISE_Time_Sec_Std,BETA_ROT_Fallback_Rate_Mean
"B(0.8, 2.5)",1000,-1.9776419366296811,0.08075573545987468,,,0.0001435269564389678,1.9659625056430256e-05,-1.9737351103938632,0.07752817332989545,,,4.107807579298271,0.5543202817722415,,,,,,,,,,,,,-1.8809230640571455,0.7761089174582195,,,0.00013172684493469684,1.7203012348660856e-05,-1.8732347691447575,0.44455430033113924,,,2.6867311035912715,0.2844720516061179,,,,,,,-1.9455596082604252,0.07010180958236288,,,0.00011770198028530286,1.7164393346967093e-05,-1.9619743304379986,0.07795719491803876,,,29.098962375263916,3.9113118447350406,,,,,,,1.0
"B(0.8, 2.5)",2000,-1.9808970560405694,0.057486950203116935,,,0.0001519899120320986,1.9365568142536786e-05,-1.9752478939513471,0.055088939835450115,,,16.379484322478064,2.128599754366186,,,,,,,,,,,,,-1.9387449140876272,0.12713783606287576,,,0.0001674049638676893,2.3566258747057103e-05,-1.9171963750717465,0.2182035389861972,,,10.558342432942707,1.244020967294567,,,,,,,-1.9494797984850316,0.05078043594469664,,,0.0001423394180600977,2.0305151799380597e-05,-1.9676601252991608,0.05575144542936003,,,125.70425117826403,13.660482722585755,,,,,,,1.0
"B(1.5, 1.5)",50,-1.0200476932601972,0.1012070941174043,,,0.00010443286481310536,1.1057056610819522e-05,-1.058773279073789,0.07293181284335698,,,0.04034135692927516,0.0034259822990073854,,,,,,,,,,,,,-1.0140925620869998,0.08982302409934188,,,6.14886856637895e-05,5.0878680034601524e-06,-1.01920115156603,0.09990846992861924,,,0.006019525074050713,0.00041421764579681276,,,,,,,-1.0280847913358366,0.08445263707366228,,,4.444783774670213e-05,4.142808694069311e-06,-1.0549053717104444,0.08197764987490677,,,0.027204473906895097,0.0016063780278685361,,,,,,,0.58
"B(1.5, 1.5)",100,-1.0428981125035253,0.06264138794919971,,,0.00010178402741437397,1.1923706568311684e-05,-1.061425701780355,0.05060909048228756,,,0.08656620991148516,0.009512236408673845,,,,,,,,,,,,,-1.039771602876887,0.054846375240488056,,,6.550700811203553e-05,5.119436951437443e-06,-1.0418152378472558,0.060421166337229534,,,0.013228460632497396,0.00114147861848141,,,,,,,-1.047249791265145,0.054266620038398224,,,5.113687342964108e-05,4.411669056178408e-06,-1.058856020766009,0.05436964489326996,,,0.11516914881335101,0.009968011150273688,,,,,,,0.603
"B(1.5, 1.5)",250,-1.0618450891748679,0.03528115883475269,,,0.00011509346030647666,1.4564687983417014e-05,-1.069019274999159,0.030941153105184884,,,0.3425592514243908,0.04526856473257551,,,,,,,,,,,,,-1.0598400948681734,0.03191825166782879,,,9.20847887173229e-05,1.0163394018125973e-05,-1.0602462246947868,0.033257010836984006,,,0.07902019425272006,0.009655339314282068,,,,,,,-1.062521563251341,0.03172953675198815,,,7.333641685545364e-05,8.161086740486093e-06,-1.0659832523502624,0.03193141180786294,,,1.0966231267144904,0.09408881816144193,,,,,,,0.598
"B(1.5, 1.5)",500,-1.0685552754663206,0.022740039990325332,,,0.00012133003096091354,1.6390803827379036e-05,-1.072232105872567,0.02053608979385489,,,1.0909906300915173,0.12863379167001465,,,,,,,,,,,,,-1.067599535326333,0.02065167147625906,,,0.00010659625334661876,1.358232616048214e-05,-1.0678135960296522,0.02118257451291596,,,0.4224951232112944,0.04678417028589633,,,,,,,-1.0679355945898723,0.021048613658607298,,,9.163583128246279e-05,1.2632066207681275e-05,-1.069552729260175,0.021362032775451182,,,5.92452090973442,0.5181419633486933,,,,,,,0.622
"B(1.5, 1.5)",1000,-1.0736767489425953,0.015542003563927041,,,0.000137966466601888,2.1524239569955968e-05,-1.0756011978018511,0.014535774107187122,,,3.929964501377777,0.5321767327835702,,,,,,,,,,,,,-1.0730772422796762,0.014520914143895407,,,0.00013199042901391742,1.9400721194760603e-05,-1.0731609740405461,0.014767221552723864,,,2.6476251449630364,0.330569887274363,,,,,,,-1.0726419926595603,0.014817929703410615,,,0.00011685126158404533,1.8743188865301145e-05,-1.073327357329328,0.014880060233617922,,,25.660573023405625,2.938620449241655,,,,,,,0.63
"B(1.5, 1.5)",2000,-1.0768563097768842,0.010836239160545979,,,0.00014938052801876108,2.14781408839664e-05,-1.0778567430788557,0.010319530862845046,,,15.719362746528816,2.1807931773951297,,,,,,,,,,,,,-1.076469602577841,0.010342570342731434,,,0.00016931823350018371,2.4001175933683674e-05,-1.0764923808609068,0.010407545045096795,,,10.475574050778523,1.339783925976973,,,,,,,-1.0757035930690741,0.010479190743935765,,,0.0001424574172123772,2.2120574972300133e-05,-1.0762092952775697,0.010515561067005099,,,107.03157085957297,11.345267500062652,,,,,,,0.6
"B(2, 12)",50,-3.398972919285391,0.4333419338284825,0.14864007762972473,0.11370853358028671,0.00010133331548420784,2.0330735161395427e-05,-3.43909574625047,0.4261999621076416,0.17895655116132972,0.11675176984334174,0.0390772385555319,0.004214824098388392,-3.3607890595824665,0.4092122559438928,0.12606382317728448,0.09250950170061226,0.7544946610939224,0.11268966248109938,-3.3999506599496856,0.4194043049726122,0.13745746928695843,0.09774219610763907,1.3337718322873115e-05,1.4482798445755484e-06,-3.3688128105699953,0.44429915982087353,0.18813354742748767,0.14533164945015767,4.9740706570446494e-05,5.33945347470045e-06,-3.391026927409894,0.4755432968308198,0.27789828322077115,0.25066918646387243,0.005970537405344608,0.00048574843804420116,-3.3265179830559397,0.4312243395112362,0.16434061323583837,0.14113369529787828,0.35339980496128554,0.08310155671903081,-3.355270399761596,0.42812195701986305,0.1923301518441633,0.10658699617175423,4.902667051646858e-05,5.904799655561363e-06,-3.4239747700482708,0.4472849833222678,0.26322212628547076,0.18541919022407735,0.029826681383419734,0.001880731704031214,-3.3202776454201905,0.4053301946948103,0.16755670648041465,0.08859186213594411,0.2620857395397033,0.09279562146785525,0.064
"B(2, 12)",100,-3.444124269902206,0.2909136275840589,0.08538145709204688,0.060060878083588995,9.123143879696236e-05,1.2171023392387542e-05,-3.4576968011661724,0.29081676362625836,0.09789015054979236,0.06397093207530367,0.08472136228694577,0.010825967862013057,-3.4243605833938435,0.2846493462885963,0.07496653907057334,0.05362110840550562,0.8219953182827449,0.15471683484663534,-3.444126420949345,0.2872630184703345,0.08234671949706669,0.05526157372952126,1.2852539657615126e-05,1.5651757934094255e-06,-3.4229169157173525,0.29500516186174847,0.10642297216220058,0.0728046267336038,4.536792740691453e-05,4.183902163385345e-06,-3.4358511540183216,0.30567409615059105,0.15659384152790531,0.13268650886598457,0.013308613483793986,0.0016210445064763095,-3.4000446211512925,0.2874539701756431,0.09430913230907025,0.07057114514444737,0.37956033927924,0.10104230938430529,-3.406480232519861,0.29116384292108133,0.12271319496113257,0.06001212727007279,4.461596789769828e-05,4.189586318617774e-06,-3.4396211352627146,0.3009391532331899,0.16066585227305302,0.10387579685198971,0.11498012498987369,0.008036709365279596,-3.38812510798807,0.28805529860237744,0.10903141820448717,0.055084368653870085,0.33281604571640494,0.10873920445960086,0.026
"B(2, 12)",250,-3.478999251866937,0.18111694724896477,0.04229949735342387,0.026108929208740857,0.0001064637991366514,1.2450990471260608e-05,-3.4825966174715908,0.18133968234480022,0.04534979979062601,0.02718219319116557,0.3205593824441312,0.043225495139157216,-3.4725960055222282,0.18053666464083484,0.038269196071610855,0.024950160133953573,0.9751727046424057,0.19206862467173952,-3.479018631981206,0.18068089911401453,0.04176534322198597,0.02559680073049424,1.406644145026803e-05,1.6767927947065645e-06,-3.468877627258073,0.18251907296366834,0.05419453092022965,0.033872145758020306,5.328385799657553e-05,4.697808481516012e-06,-3.47338032407538,0.1849770912232732,0.07384805931768647,0.05386950619509023,0.07212671317229974,0.00752244402152779,-3.4594724316329932,0.18122689324206107,0.04946086533269603,0.03257129674482816,0.42166209350700956,0.09754401366820178,-3.4495130338960456,0.1821596610952277,0.07230344234926435,0.030146304002031773,5.289958592038589e-05,6.599276126411071e-06,-3.464666422475872,0.18526824934543362,0.0834782446450036,0.04426698218963097,1.0028208763550501,0.07885723064646201,-3.4468645188555724,0.1828667778223154,0.06311391233161733,0.028802424529615622,0.47099666871502993,0.12699045704809225,0.001
"B(2, 12)",500,-3.4962907075043583,0.12691600483943513,0.024857039595696365,0.013921077316654346,0.00011211262131104887,1.2635914567358347e-05,-3.497419940207617,0.12696747598357802,0.025911936622563563,0.014469379609393684,1.037061843726551,0.1398592180272834,-3.493221342015155,0.12674269586556922,0.022791337585467968,0.013124225187348472,1.157634446119424,0.22331363314210856,-3.4962584639455248,0.1267264070198506,0.02471063339786859,0.013816205815023777,1.4922813978046179e-05,2.482643833505679e-06,-3.4898150066593416,0.12748393659196666,0.032587090467269396,0.018637265231931054,5.940264544915397e-05,5.599369109207932e-06,-3.491599987121396,0.1283852901378292,0.042793635325184626,0.030893931698065123,0.3812406256434042,0.043160523337507195,-3.4850998147580756,0.12665167983932857,0.030118566202187478,0.018101100803346332,0.46493704454693946,0.1043380916504664,-3.4729341196633072,0.12842184460922307,0.048534588523422656,0.01735565335762994,5.735310364980235e-05,6.721301884464721e-06,-3.4839354715536075,0.13011013267932428,0.050654805490482784,0.02504867586797085,5.659042441698257,0.5198446459760667,-3.4752860096357323,0.1284299447324552,0.040369503544002164,0.016218857520229814,0.6350793069534703,0.17243169337451816,0.0
"B(2, 12)",1000,-3.5111438680481615,0.08886300012825823,0.014246470786976212,0.007597522687950119,0.0001259862381265928,1.932943010286964e-05,-3.511313114642886,0.08882675805822739,0.014510638030203001,0.007728269851321406,3.6731352718179116,0.5210571828499175,-3.5096034114271206,0.0888339163522342,0.013179676162727576,0.0071600404951198205,1.554219589975197,0.3250261353309477,-3.5111438217081665,0.08879867415356851,0.01418649637927845,0.007578836560502217,1.6991249751299618e-05,3.14122139750034e-06,-3.507078006795945,0.0892089158673332,0.019074239143463227,0.009965890843728167,6.910476798657237e-05,8.336728673804499e-06,-3.507554812934828,0.08918408522684529,0.023496868405707874,0.014909766477093982,2.528521437158575,0.30126391030419863,-3.5048763437196544,0.08900938156911188,0.01782946313072556,0.009645566484911992,0.5796024032976711,0.1351451123309364,-3.493314230034174,0.0894885307746852,0.031903012751140054,0.009648608226944995,6.450326507911048e-05,8.462349058514231e-06,-3.5011729631994255,0.08957172470101417,0.029536289228870576,0.01210906465912994,25.21337808680348,2.595763028956061,-3.4974797407433744,0.08946656646459426,0.024973119912085492,0.008966973581796486,0.9588254159202334,0.26278191270273416,0.0
"B(2, 12)",2000,-3.517355274447273,0.06242774090350852,0.008363812468808088,0.004404961808447018,0.0001451907750451432,1.901231142595458e-05,-3.517103942906989,0.06240764385205274,0.00872389894134108,0.004578197526739661,15.188003557817195,1.9033991645834427,-3.516668307063659,0.06237335893269398,0.007837357072571305,0.004184878808616924,2.305696837519645,0.46713542913106315,-3.5173582679945246,0.062400900215385045,0.008339719349034849,0.00439794401225126,1.989781984593719e-05,3.1310469895852543e-06,-3.514923322095188,0.06254373968043826,0.01124146007494889,0.005365327084759113,8.294165623374019e-05,9.927447996174207e-06,-3.515192461794284,0.06265173592130656,0.01355759543305865,0.007990276266352953,10.322493020238587,1.1759034974433495,-3.513797408163013,0.0624402701688872,0.010563857177533567,0.005218903381436961,0.8008060192116536,0.2217441798159462,-3.5042389372323597,0.0628801751324816,0.021445830189149907,0.005699074898021692,7.080436614341953e-05,9.307647589205423e-06,-3.510600861440648,0.06273332493452467,0.01777385684600394,0.006689606622695507,105.77676041888678,11.028317910994476,-3.5087944275699203,0.06264073131162022,0.015628724707944734,0.005192689168938825,1.626986154582235,0.45018847918497573,0.0
